Date,Close,High,Low,Open
2005-01-04 02:10:00,1204.2,1204.2,1204.0,1204.2
2005-01-04 02:20:00,1203.7,1203.7,1203.7,1203.7
2005-01-04 02:30:00,1203.5,1203.7,1203.5,1203.5
2005-01-04 02:40:00,1204.0,1204.0,1204.0,1204.0
2005-01-04 02:50:00,1204.2,1204.2,1204.2,1204.2
2005-01-04 03:00:00,1203.7,1204.0,1203.7,1204.0
2005-01-04 03:10:00,1203.7,1204.0,1203.7,1204.0
2005-01-04 03:20:00,1203.7,1203.7,1203.7,1203.7
2005-01-04 03:30:00,1203.7,1203.7,1203.7,1203.7
2005-01-04 03:40:00,1203.5,1203.5,1203.5,1203.5
2005-01-04 03:50:00,1203.7,1203.7,1203.2,1203.7
2005-01-04 04:00:00,1203.7,1203.7,1203.5,1203.5
2005-01-04 04:10:00,1203.5,1203.5,1203.5,1203.5
2005-01-04 04:20:00,1203.7,1203.7,1203.7,1203.7
2005-01-04 04:30:00,1203.5,1203.5,1203.5,1203.5
2005-01-04 04:40:00,1203.7,1203.7,1203.7,1203.7
2005-01-04 04:50:00,1203.5,1203.5,1203.5,1203.5
2005-01-04 05:00:00,1203.5,1203.5,1203.5,1203.5
2005-01-04 05:10:00,1203.5,1203.5,1203.5,1203.5
2005-01-04 05:20:00,1203.5,1203.5,1203.5,1203.5
2005-01-04 05:30:00,1203.5,1203.7,1203.5,1203.7
2005-01-04 05:40:00,1203.5,1203.5,1203.5,1203.5
2005-01-04 05:50:00,1203.2,1203.2,1203.2,1203.2
2005-01-04 06:00:00,1203.2,1203.2,1203.0,1203.0
2005-01-04 06:10:00,1203.2,1203.2,1203.0,1203.0
2005-01-04 06:20:00,1203.2,1203.2,1203.0,1203.0
2005-01-04 06:30:00,1203.5,1203.5,1203.5,1203.5
2005-01-04 06:40:00,1203.5,1203.5,1203.5,1203.5
2005-01-04 06:50:00,1203.2,1203.2,1203.2,1203.2
2005-01-04 07:00:00,1203.5,1203.5,1203.5,1203.5
2005-01-04 07:10:00,1203.2,1203.5,1203.2,1203.5
2005-01-04 07:20:00,1203.5,1203.5,1203.5,1203.5
2005-01-04 07:30:00,1203.5,1203.5,1203.5,1203.5
2005-01-04 07:40:00,1204.2,1204.2,1204.0,1204.0
2005-01-04 07:50:00,1204.2,1204.2,1204.2,1204.2
2005-01-04 08:00:00,1204.2,1204.2,1204.2,1204.2
2005-01-04 08:10:00,1204.5,1204.7,1204.5,1204.7
2005-01-04 08:20:00,1204.7,1204.7,1204.7,1204.7
2005-01-04 08:30:00,1204.2,1204.2,1204.0,1204.0
2005-01-04 08:40:00,1204.0,1204.0,1204.0,1204.0
2005-01-04 08:50:00,1204.7,1204.7,1204.7,1204.7
2005-01-04 09:00:00,1204.2,1204.2,1204.2,1204.2
2005-01-04 09:10:00,1204.7,1204.7,1204.7,1204.7
2005-01-04 09:20:00,1205.5,1205.7,1205.5,1205.7
2005-01-04 09:30:00,1206.2,1206.5,1206.2,1206.5
2005-01-04 09:40:00,1206.2,1206.2,1206.0,1206.0
2005-01-04 09:50:00,1206.2,1206.5,1206.2,1206.5
2005-01-04 10:00:00,1206.0,1206.0,1205.7,1205.7
2005-01-04 10:10:00,1205.7,1205.7,1205.5,1205.7
2005-01-04 10:20:00,1205.2,1205.2,1205.2,1205.2
2005-01-04 10:30:00,1205.5,1205.5,1205.5,1205.5
2005-01-04 10:40:00,1205.7,1206.0,1205.7,1205.7
2005-01-04 10:50:00,1205.5,1205.5,1205.2,1205.2
2005-01-04 11:00:00,1205.2,1205.2,1205.2,1205.2
2005-01-04 11:10:00,1205.5,1205.5,1205.5,1205.5
2005-01-04 11:20:00,1205.7,1205.7,1205.7,1205.7
2005-01-04 11:30:00,1205.5,1205.5,1205.5,1205.5
2005-01-04 11:40:00,1205.2,1205.2,1205.2,1205.2
2005-01-04 11:50:00,1204.2,1204.5,1204.2,1204.2
2005-01-04 12:00:00,1204.0,1204.0,1203.7,1204.0
2005-01-04 12:10:00,1205.0,1205.0,1205.0,1205.0
2005-01-04 12:20:00,1205.2,1205.2,1205.2,1205.2
2005-01-04 12:30:00,1204.7,1205.0,1204.7,1205.0
2005-01-04 12:40:00,1205.0,1205.0,1205.0,1205.0
2005-01-04 12:50:00,1205.0,1205.2,1205.0,1205.2
2005-01-04 13:00:00,1205.0,1205.0,1204.7,1204.7
2005-01-04 13:10:00,1204.5,1204.5,1204.5,1204.5
2005-01-04 13:20:00,1205.0,1205.0,1204.7,1204.7
2005-01-04 13:30:00,1205.0,1205.2,1205.0,1205.2
2005-01-04 13:40:00,1204.5,1204.5,1204.5,1204.5
2005-01-04 13:50:00,1205.0,1205.0,1205.0,1205.0
2005-01-04 14:00:00,1205.0,1205.0,1204.5,1204.7
2005-01-04 14:10:00,1204.2,1204.7,1204.2,1204.7
2005-01-04 14:20:00,1204.2,1204.5,1203.7,1203.7
2005-01-04 14:30:00,1203.7,1204.2,1203.7,1204.0
2005-01-04 14:40:00,1203.5,1204.0,1203.5,1204.0
2005-01-04 14:50:00,1202.2,1202.7,1202.0,1202.7
2005-01-04 15:00:00,1205.0,1205.2,1204.7,1205.0
2005-01-04 15:10:00,1203.7,1204.0,1203.5,1203.7
2005-01-04 15:20:00,1200.7,1201.0,1200.2,1200.5
2005-01-04 15:30:00,1200.5,1201.2,1200.2,1201.2
2005-01-04 15:40:00,1199.7,1199.7,1198.7,1199.0
2005-01-04 15:50:00,1199.2,1199.5,1199.2,1199.2
2005-01-04 16:00:00,1198.7,1198.7,1197.7,1197.7
2005-01-04 16:10:00,1200.0,1200.0,1199.5,1199.5
2005-01-04 16:20:00,1199.7,1199.7,1199.2,1199.2
2005-01-04 16:30:00,1200.5,1200.5,1200.2,1200.2
2005-01-04 16:40:00,1199.2,1199.2,1199.0,1199.2
2005-01-04 16:50:00,1199.0,1199.2,1198.7,1199.2
2005-01-04 17:00:00,1197.5,1197.7,1197.2,1197.2
2005-01-04 17:10:00,1195.5,1195.7,1195.5,1195.5
2005-01-04 17:20:00,1196.2,1196.5,1195.5,1195.7
2005-01-04 17:30:00,1196.7,1196.7,1196.2,1196.2
2005-01-04 17:40:00,1197.0,1197.2,1197.0,1197.2
2005-01-04 17:50:00,1195.3,1196.5,1195.0,1196.2
2005-01-04 18:00:00,1196.7,1197.0,1196.5,1196.7
2005-01-04 18:10:00,1196.7,1197.2,1196.5,1197.2
2005-01-04 18:20:00,1196.3,1196.5,1195.5,1195.5
2005-01-04 18:30:00,1195.8,1195.8,1195.5,1195.8
2005-01-04 18:40:00,1196.3,1196.3,1195.8,1196.0
2005-01-04 18:50:00,1195.3,1195.5,1195.3,1195.3
2005-01-04 19:00:00,1191.5,1191.5,1190.8,1191.0
2005-01-04 19:10:00,1191.0,1191.5,1190.5,1191.3
2005-01-04 19:20:00,1188.5,1188.5,1188.0,1188.0
2005-01-04 19:30:00,1187.3,1187.8,1187.0,1187.8
2005-01-04 19:40:00,1185.0,1185.3,1184.0,1184.0
2005-01-04 19:50:00,1188.0,1188.0,1187.5,1187.8
2005-01-04 20:00:00,1187.8,1188.5,1187.8,1188.3
2005-01-04 20:10:00,1187.5,1187.8,1187.3,1187.3
2005-01-04 20:20:00,1187.0,1187.5,1186.8,1187.0
2005-01-04 20:30:00,1188.8,1188.8,1188.0,1188.3
2005-01-04 20:40:00,1187.3,1187.5,1186.8,1187.3
2005-01-04 20:50:00,1187.0,1187.3,1186.8,1187.3
2005-01-04 21:00:00,1187.5,1187.8,1187.5,1187.5
2005-01-04 21:10:00,1187.8,1188.3,1187.8,1187.8
2005-01-04 21:20:00,1187.8,1188.3,1187.8,1187.8
2005-01-04 21:30:00,1187.5,1188.0,1187.5,1188.0
2005-01-04 21:40:00,1188.0,1188.0,1188.0,1188.0
2005-01-04 21:50:00,1187.8,1187.8,1187.8,1187.8
2005-01-04 22:00:00,1187.5,1187.5,1187.5,1187.5
2005-01-04 22:10:00,1187.5,1187.5,1187.5,1187.5
2005-01-04 22:20:00,1187.3,1187.3,1187.3,1187.3
2005-01-04 22:30:00,1187.3,1187.3,1187.3,1187.3
2005-01-04 22:40:00,1187.3,1187.3,1187.3,1187.3
2005-01-04 22:50:00,1187.3,1187.3,1187.3,1187.3
2005-01-04 23:00:00,1188.0,1188.0,1188.0,1188.0
2005-01-04 23:10:00,1188.0,1188.0,1188.0,1188.0
2005-01-04 23:20:00,1188.0,1188.0,1188.0,1188.0
2005-01-04 23:30:00,1188.0,1188.0,1188.0,1188.0
2005-01-04 23:40:00,1188.0,1188.0,1188.0,1188.0
2005-01-04 23:50:00,1188.3,1188.5,1188.3,1188.5
2005-01-05 00:00:00,1188.3,1188.3,1188.0,1188.0
2005-01-05 00:10:00,1188.3,1188.3,1188.0,1188.0
2005-01-05 00:20:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 00:30:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 00:40:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 00:50:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 01:00:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 01:10:00,1188.5,1188.5,1188.5,1188.5
2005-01-05 01:20:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 01:30:00,1188.3,1188.5,1188.3,1188.5
2005-01-05 01:40:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 01:50:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 02:00:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 02:10:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 02:20:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 02:30:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 02:40:00,1188.5,1188.5,1188.3,1188.3
2005-01-05 02:50:00,1188.5,1188.8,1188.5,1188.8
2005-01-05 03:00:00,1188.8,1189.0,1188.8,1189.0
2005-01-05 03:10:00,1188.5,1188.8,1188.5,1188.8
2005-01-05 03:20:00,1188.5,1188.8,1188.5,1188.8
2005-01-05 03:30:00,1188.5,1188.5,1188.3,1188.3
2005-01-05 03:40:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 03:50:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 04:00:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 04:10:00,1188.5,1188.5,1188.5,1188.5
2005-01-05 04:20:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 04:30:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 04:40:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 04:50:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 05:00:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 05:10:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 05:20:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 05:30:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 05:40:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 05:50:00,1187.8,1187.8,1187.8,1187.8
2005-01-05 06:00:00,1187.8,1187.8,1187.8,1187.8
2005-01-05 06:10:00,1187.8,1187.8,1187.8,1187.8
2005-01-05 06:20:00,1187.8,1187.8,1187.8,1187.8
2005-01-05 06:30:00,1187.8,1187.8,1187.8,1187.8
2005-01-05 06:40:00,1187.8,1187.8,1187.8,1187.8
2005-01-05 06:50:00,1187.8,1187.8,1187.8,1187.8
2005-01-05 07:00:00,1187.3,1187.3,1187.0,1187.3
2005-01-05 07:10:00,1187.3,1187.3,1187.3,1187.3
2005-01-05 07:20:00,1187.8,1188.0,1187.8,1187.8
2005-01-05 07:30:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 07:40:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 07:50:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 08:00:00,1188.3,1188.3,1188.0,1188.3
2005-01-05 08:10:00,1187.8,1187.8,1187.8,1187.8
2005-01-05 08:20:00,1188.0,1188.3,1188.0,1188.3
2005-01-05 08:30:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 08:40:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 08:50:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 09:00:00,1187.3,1187.5,1187.3,1187.5
2005-01-05 09:10:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 09:20:00,1187.8,1187.8,1187.5,1187.5
2005-01-05 09:30:00,1187.8,1187.8,1187.5,1187.5
2005-01-05 09:40:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 09:50:00,1187.8,1187.8,1187.8,1187.8
2005-01-05 10:00:00,1187.8,1187.8,1187.5,1187.5
2005-01-05 10:10:00,1187.8,1187.8,1187.5,1187.5
2005-01-05 10:20:00,1187.8,1187.8,1187.8,1187.8
2005-01-05 10:30:00,1187.8,1188.0,1187.8,1188.0
2005-01-05 10:40:00,1188.0,1188.0,1187.8,1187.8
2005-01-05 10:50:00,1188.5,1188.5,1188.5,1188.5
2005-01-05 11:00:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 11:10:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 11:20:00,1188.0,1188.0,1188.0,1188.0
2005-01-05 11:30:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 11:40:00,1188.0,1188.3,1188.0,1188.3
2005-01-05 11:50:00,1188.3,1188.3,1188.3,1188.3
2005-01-05 12:00:00,1187.8,1187.8,1187.8,1187.8
2005-01-05 12:10:00,1187.5,1187.5,1187.3,1187.3
2005-01-05 12:20:00,1187.3,1187.3,1187.3,1187.3
2005-01-05 12:30:00,1187.5,1187.5,1187.5,1187.5
2005-01-05 12:40:00,1187.0,1187.3,1187.0,1187.0
2005-01-05 12:50:00,1187.0,1187.0,1186.8,1186.8
2005-01-05 13:00:00,1187.3,1187.5,1187.3,1187.5
2005-01-05 13:10:00,1187.8,1187.8,1187.5,1187.8
2005-01-05 13:20:00,1187.3,1187.5,1187.3,1187.3
2005-01-05 13:30:00,1187.0,1187.3,1187.0,1187.0
2005-01-05 13:40:00,1186.3,1186.5,1186.0,1186.5
2005-01-05 13:50:00,1185.6,1185.6,1185.3,1185.3
2005-01-05 14:00:00,1186.0,1186.0,1185.8,1185.8
2005-01-05 14:10:00,1186.5,1186.8,1186.3,1186.3
2005-01-05 14:20:00,1187.0,1187.0,1186.3,1186.3
2005-01-05 14:30:00,1189.0,1189.3,1188.5,1188.5
2005-01-05 14:40:00,1189.8,1190.0,1189.0,1189.3
2005-01-05 14:50:00,1188.5,1188.8,1188.3,1188.8
2005-01-05 15:00:00,1190.3,1191.3,1190.3,1191.0
2005-01-05 15:10:00,1191.0,1191.8,1191.0,1191.5
2005-01-05 15:20:00,1188.0,1188.5,1188.0,1188.3
2005-01-05 15:30:00,1187.3,1187.5,1186.6,1186.6
2005-01-05 15:40:00,1186.8,1186.8,1186.1,1186.3
2005-01-05 15:50:00,1186.3,1186.8,1186.3,1186.8
2005-01-05 16:00:00,1189.3,1189.5,1188.8,1189.3
2005-01-05 16:10:00,1188.8,1188.8,1188.3,1188.5
2005-01-05 16:20:00,1186.3,1187.1,1186.3,1187.1
2005-01-05 16:30:00,1187.1,1187.3,1186.8,1187.1
2005-01-05 16:40:00,1188.8,1189.0,1188.3,1188.3
2005-01-05 16:50:00,1187.8,1188.3,1187.8,1187.8
2005-01-05 17:00:00,1186.6,1186.6,1186.1,1186.6
2005-01-05 17:10:00,1186.6,1186.8,1186.1,1186.3
2005-01-05 17:20:00,1186.6,1187.1,1186.1,1187.1
2005-01-05 17:30:00,1184.3,1184.6,1184.1,1184.3
2005-01-05 17:40:00,1185.3,1185.6,1185.1,1185.3
2005-01-05 17:50:00,1187.1,1187.3,1186.8,1187.3
2005-01-05 18:00:00,1188.8,1189.0,1188.5,1188.5
2005-01-05 18:10:00,1188.6,1188.6,1188.3,1188.6
2005-01-05 18:20:00,1190.3,1190.5,1189.5,1189.8
2005-01-05 18:30:00,1190.8,1191.0,1190.8,1190.8
2005-01-05 18:40:00,1191.0,1191.0,1190.5,1190.5
2005-01-05 18:50:00,1189.5,1189.8,1189.3,1189.8
2005-01-05 19:00:00,1190.3,1190.3,1189.8,1189.8
2005-01-05 19:10:00,1188.1,1188.3,1188.1,1188.1
2005-01-05 19:20:00,1188.3,1188.6,1187.8,1187.8
2005-01-05 19:30:00,1188.6,1189.1,1188.3,1188.6
2005-01-05 19:40:00,1187.8,1188.3,1187.6,1188.3
2005-01-05 19:50:00,1186.8,1187.3,1186.3,1187.1
2005-01-05 20:00:00,1188.3,1188.3,1186.8,1187.1
2005-01-05 20:10:00,1188.8,1189.1,1188.8,1188.8
2005-01-05 20:20:00,1186.1,1186.6,1186.1,1186.1
2005-01-05 20:30:00,1184.3,1185.3,1184.3,1185.1
2005-01-05 20:40:00,1184.3,1184.8,1184.3,1184.3
2005-01-05 20:50:00,1182.6,1183.1,1182.3,1182.3
2005-01-05 21:00:00,1181.1,1181.6,1180.8,1181.1
2005-01-05 21:10:00,1180.1,1180.8,1179.8,1180.8
2005-01-05 21:20:00,1180.1,1180.8,1179.8,1180.8
